Adresse;Agent;Agent privilegie;Commentaires;Competence;Courriel;Creneau horaire de passage;Date d'echeance;Date de depart;Duree;Duree maximale de transport;Heure de passage prevu;Hub;Identifiant externe;Latitude;Longitude;Mobile;Nom;Partner;Plaque d'immatriculation;Poids;Prenom;Référence de commande;Telephone;Type;Type d'intervention;Volume
Angle Bd Lalla Aicha et Bd Moukawama 44002 ESSAOUIRA CASABLANCA;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;083961;31.5101604;-9.7663549;2,12213E+11;BC ESSAOUIRA PPAL;BARID CASH;WW892919;1;;DM220385952;2,12213E+11;;;0
Magasin N24 Sis A Essaouira El Jadida Essaouira Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;10:27;M2T;006510;31.449418;-9.732889;2,12671E+11;Chaabi Cash Ghazoua Cashe;M2T;WW892919;1;;DM220385952;2,12671E+11;;;0
LOT EL NAHDA HAY BIRANZARANE EL HANCHANEÃ¿ ESSAOUIRA CASABLANCA;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;11:33;M2T;098265;31.526516;-9.441056;2,12213E+11;SMPT TLATA HANCHANE;BARID CASH;WW892919;1;;DM220385952;2,12213E+11;;;0
Centre Tafetacht 44102 ESSAOUIRA CASABLANCA;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;12:11;M2T;083455;31.581543;-9.253355;2,12213E+11;BC TAFTECHT;BARID CASH;WW892919;1;;DM220385952;2,12213E+11;;;0
mohamed el yazidi Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;13:45;M2T;701075;31.499182;-9.75636;2,12662E+11;El Mostakbal Essaouira;CASH PLUS;WW892919;1;;DM220385952;2,12662E+11;;;0
N 5 Association Essaouira Darna Quartier Aflef Essaouira Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;13:59;M2T;000565;31.504044;-9.756928;2,12666E+11;Chaabi Cash M2t - Essaouira;M2T;WW892919;1;;DM220385952;2,12666E+11;;;0
GARAGE N 1 LOT 17 RUE BAHNINI LOTISSEMENT TAMANAR Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;14:06;M2T;701913;31.509629;-9.760175;2,12667E+11;AL AQABA;CASH PLUS;WW892919;1;;DM220385952;2,12667E+11;;;0
5501 BD ALLAL L FASSI LOTISSEMENT 5 Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;14:15;M2T;700454;31.51435;-9.755513;2,12524E+11;ESSAOUIRALLALFASSI;CASH PLUS;WW892919;1;;DM220385952;2,12524E+11;;;0
n 55 bis BD mly idriss 1 ESSAOUIRA Essaouira;BRAHIM  LABARAA;;;;;10:00-19:00;;30/03/2022;5;;14:22;M2T;700989;31.515477;-9.761194;2,12524E+11;ESSAOUIRA;CASH PLUS;WW892919;1;;DM220385952;2,12524E+11;;;0
QUARTIER ENASSIM NÃ¸53 TETOUAN CASABLANCA;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;09:59;M2T;098884;35.56821;-5.42153;2,12213E+11;SBS TETOUAN HAY NASSIM;BARID CASH;34603 - B - 7;1;;DM220385952;2,12213E+11;;;0
Douar Kaa Asrass Bouahmed Centre Tizgan Chefchaouen Tizgane;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;12:43;M2T;003530;35.1682333;-5.2701451;2,12671E+11;Tasshilat Azlou;M2T;34603 - B - 7;1;;DM220384298;2,12671E+11;;;0
AVENUE EL MASSASSI NR 88 TABOULA Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;15:27;M2T;701777;35.56694;-5.40001;2,12661E+11;TABOULA;CASH PLUS;34603 - B - 7;1;;DM220385952;2,12661E+11;;;0
Av Mamoun Jamaa Mezouak Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;15:42;M2T;002328;35.57543;-5.3967;2,12662E+11;Chaabi Cash Tasshilat Achamal;M2T;34603 - B - 7;1;;DM220385952;2,12662E+11;;;0
Av Abdellah Chefchaouni N202 Tetouan Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;15:59;M2T;002345;35.56853;-5.39318;2,1267E+11;Chaabi Cash Romana Services;M2T;34603 - B - 7;1;;DM220385952;2,1267E+11;;;0
Avenue My Elhassan Ben El Mahdi Place Hamama Centr Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;16:09;M2T;702058;35.57022;-5.38657;2,12661E+11;Tetouan place El hamama;CASH PLUS;34603 - B - 7;1;;DM220385952;2,12661E+11;;;0
3 PLACE AL ADALA Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;16:19;M2T;700157;35.5712456;-5.3764796;2,12662E+11;TETOUAN AVENIDA;CASH PLUS;34603 - B - 7;1;;DM220385952;2,12662E+11;;;0
Agence Sidi Talha Av Abdelkrim El Khattabi Bario 93004 TETOUAN CASABLANCA;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;16:46;M2T;083657;35.5748102;-5.3811872;2,12213E+11;BC TETOUANE SIDI TALHA;BARID CASH;34603 - B - 7;1;;DM220385952;2,12213E+11;;;0
Av Omar Ben Abdelaziz Rue 8 N 2 Tetouan Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;16:53;M2T;002349;35.57799;-5.38233;2,12668E+11;Chaabi Cash Amziren Cash;M2T;34603 - B - 7;1;;DM220385952;2,12668E+11;;;0
AVENUE MOHAMMED EL KHARRAZ RUE CHAAHOU BENOUNA N Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;17:33;M2T;701184;35.58431;-5.35809;2,12662E+11;SEDRAOUIA;CASH PLUS;34603 - B - 7;1;;DM220385952;2,12662E+11;;;0
AVENUE AJANIF RUE JIBAL ATLAS N 47 Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;17:45;M2T;700794;35.58264;-5.3544;2,1267E+11;AJANNIF;CASH PLUS;34603 - B - 7;1;;DM220385952;2,1267E+11;;;0
Av Mohamed Amezian NÂ°174 Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;17:52;M2T;002382;35.57952;-5.35877;2,12663E+11;Chaabi Cash Bab Saida Cash;M2T;34603 - B - 7;1;;DM220385952;2,12663E+11;;;0
Quartier Mly Al Hassan Res De Msalla Al Aid Ard Benaboud N20 Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;18:02;M2T;002363;35.57002;-5.35894;2,12678E+11;Chaabi Cash Cauta Nord;M2T;34603 - B - 7;1;;DM220385952;2,12678E+11;;;0
BANI HODAIFA COLEMA TETOUAN CASABLANCA;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;18:19;M2T;098883;35.5651;-5.346322;2,12213E+11;SBS TETOUAN COLEMA;BARID CASH;34603 - B - 7;1;;DM220385952;2,12213E+11;;;0
Avenue Ceuta NÂ°1 Tranche 2 Mhanneche 2 Tetouan Tétouan;Redouane BOUALI;;;;;10:00-19:00;;30/03/2022;5;;18:34;M2T;002091;35.56597;-5.36075;2,12613E+11;Chaabi Cash Yasomar;M2T;34603 - B - 7;1;;DM220385952;2,12613E+11;;;0
N5 Avenue Al Fadila Cym Rabat Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;001248;33.991215;-6.867792;2,1266E+11;Chaabi Cash Innour Station Service;M2T;57136 - A - 7;1;;DM220385952;2,1266E+11;;;0
63 Av Ibn Sina Mag 2 Agdal Rabat Rabat Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;10:11;M2T;001353;33.990898;-6.850408;2,12661E+11;Chaabi Cash Africa Fourniture;M2T;57136 - A - 7;1;;DM220385952;2,12661E+11;;;0
3 Bloc A Kamra Cym Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;10:22;M2T;700769;33.992097;-6.866587;2,12763E+11;RABAT BID CASH;CASH PLUS;57136 - A - 7;1;;DM220385952;2,12763E+11;;;0
Secteur B ouest 28 avenue Essalam Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;10:32;M2T;700589;33.997381;-6.870562;2,12661E+11;Rabat Av Essalam CYM;CASH PLUS;57136 - A - 7;1;;DM220385952;2,12661E+11;;;0
Secteur C Nb2 Hay Sahrij Cym Hay Sahrij Yacoub El Mansour Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;10:41;M2T;001368;33.996965;-6.873803;2,12606E+11;Chaabi Cash Yasmine Transfert;M2T;57136 - A - 7;1;;DM220385952;2,12606E+11;;;0
Secteur D N10 Hay Yaacoub El Mansour Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;11:55;M2T;701353;33.9878;-6.87745;2,12538E+11;RABMANSOUR;CASH PLUS;57136 - A - 7;1;;DM220385952;2,12538E+11;;;0
407, LOTISS. NOUZHA, RTE AIN CHKEF -F€?S Ain chqef;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;12:02;M2T;083767;33.982749;-6.8801625;2,12701E+11;BC RABAT HAY EL AMAL;BARID CASH;57136 - A - 7;1;;DM220385952;2,12701E+11;;;0
N46 Bloc Dd Kouass Cym Rabat Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;12:12;M2T;024014;33.978807;-6.876149;2,12656E+11;Chaabi Cash M2t- Kouass CYM;M2T;57136 - A - 7;1;;DM220385952;2,12656E+11;;;0
AV ALMAJD IMM 2 BLOC 1 N5 MASSIRA 3 CYM Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;12:23;M2T;701031;33.973523;-6.883859;2,12662E+11;MAJD;CASH PLUS;57136 - A - 7;1;;DM220385952;2,12662E+11;;;0
Avenue Laalou Laalou 10024 RABAT Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;13:09;M2T;083711;33.954417;-6.864595;2,12701E+11;BC RABAT ANNAKHIL;BARID CASH;57136 - A - 7;1;;DM220385952;2,12701E+11;;;0
Section 3 Bloc P Lot 3 Hay Ryad Ryad 10104 RABAT CASABLANCA;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;13:20;M2T;083673;33.9634694;-6.8604926;2,12213E+11;BC RABAT RYAD;BARID CASH;57136 - A - 7;1;;DM220385952;2,12213E+11;;;0
avenue Almelia ang. rue Meziata, hay Riad, 10170Ha Rabat;Ali EL MOUSSALI ;;;;;10:00-19:00;;30/03/2022;5;;14:08;M2T;700701;33.969597;-6.864156;2,12661E+11;ACIMA HAY RIYAD;CASH PLUS;57136 - A - 7;1;;DM220385952;2,12661E+11;;;0
Bd Mohamed V Hotel Cafe Raiss Oujd Oujda Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;005135;34.685236;-1.913828;2,12662E+11;Chaabi Cash Hotel Raiss;M2T;10539-A-73;1;;DM220385952;2,12662E+11;;;0
BD MLY HASSAN ABDELGHANI ZIZI OUJDA Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:16;M2T;702021;34.681452;-1.909368;2,12777E+11;OUJLAMDINA;CASH PLUS;10539-A-73;1;;DM220385952;2,12777E+11;;;0
Bd Takadoum Quartier takadoum 60004 OUJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:23;M2T;083897;34.681826;-1.906396;2,12213E+11;BC OUJDA TAKADOUM;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
RUE SIDI DRISS, LOTISSEMENT LAALAJ, NÃ¸ 4 OUIJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:30;M2T;098529;34.684371;-1.903053;2,12213E+11;GC OUJDA MLY DRISS;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
149 RTE SIDI DRISS Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:35;M2T;701821;34.684389;-1.902922;2,12661E+11;ROUTE SIDI DRISS;CASH PLUS;10539-A-73;1;;DM220385952;2,12661E+11;;;0
Bd. Allal El Fassi Quartier Erriad 60002 OUJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;10:52;M2T;083896;34.6800348;-1.9036228;2,12213E+11;BC OUJDA ERRIAD;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
LOT LAHBOUS ROUTE AOUJA OUJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:01;M2T;097682;34.6763311;-1.8917031;2,12213E+11;BT OUJDA SAADA;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
Boulevard DHAR LAMHALLA LAZARETHAY WAFAE R 10 N192 Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:12;M2T;700302;34.684321;-1.881934;2,12707E+11;OUED DAHAB;CASH PLUS;10539-A-73;1;;DM220385952;2,12707E+11;;;0
SIDI ZIANE , EL FATH RUE B1 Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:22;M2T;700720;34.6934341;-1.8732437;2,12661E+11;OUJDA DHAR LAMHALLA;CASH PLUS;10539-A-73;1;;DM220385952;2,12661E+11;;;0
125 LOT TALHAOUI RTE EL AOUINIA Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:31;M2T;702249;34.694468;-1.881525;2,12628E+11;OUJDA AOUNIA COLAIMO;CASH PLUS;10539-A-73;1;;DM220385952;2,12628E+11;;;0
HAY NASR TRIK MAGHNIYA N 293Trik maghniya Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:49;M2T;701783;34.711696;-1.888065;2,12707E+11;HAY NASR;CASH PLUS;10539-A-73;1;;DM220385952;2,12707E+11;;;0
LOT TAOUFIQ RTE D'ALGÉRIE LOT N 87 Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;11:56;M2T;701966;34.704467;-1.895771;2,12662E+11;Route d'Algérie;CASH PLUS;10539-A-73;1;;DM220385952;2,12662E+11;;;0
Hay Mauritaniya lotissement boubcher H 4 NÃ¸ 2 OUJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;12:08;M2T;097530;34.695317;-1.899229;2,12213E+11;MRC OUJDA QUARTIER INDUSTRIELLE;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
70 Bd Ahfir Bd Ahfir Oujda Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;13:06;M2T;005010;34.69161;-1.91791;2,12662E+11;Chaabi Cash Tobaecho;M2T;10539-A-73;1;;DM220385952;2,12662E+11;;;0
HAY HASSANI RUE 115 NÃ¸8 CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;13:36;M2T;098122;34.70057;-1.911419;2,12213E+11;BC ALKARAMA Koulouche;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
96,Bd Ahfir,Hay El Mohammadi Oujda Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;13:41;M2T;701870;34.70099;-1.91201;2,12662E+11;OUJVLGTOUBA;CASH PLUS;10539-A-73;1;;DM220385952;2,12662E+11;;;0
1 RUE ALAARAR LOTS LAALEJ HAY EL HASSANI (M) Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;13:51;M2T;701582;34.7071473;-1.9115562;2,12662E+11;KOULOUJ HAY EL HASSANI;CASH PLUS;10539-A-73;1;;DM220385952;2,12662E+11;;;0
HAY DRAFIF 1 RUE AL MIZANE N 38 Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;15:07;M2T;702288;34.68691;-1.953044;2,12607E+11;DRAFIF;CASH PLUS;10539-A-73;1;;DM220385952;2,12607E+11;;;0
Hay si lakhdar b60 n45 Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;15:21;M2T;700252;34.686336;-1.936467;2,12602E+11;Mosquée Quraafi si lakhdar;CASH PLUS;10539-A-73;1;;DM220385952;2,12602E+11;;;0
QUARTIER SI LAKHDER,B30 ROUTE TAZA Oujda;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;15:30;M2T;700415;34.680416;-1.934089;2,12537E+11;OUJSILAKHDER;CASH PLUS;10539-A-73;1;;DM220385952;2,12537E+11;;;0
ROUTE TAZA, NÃ¸ 7, QU. EL OUAHDA OUJDA CASABLANCA;Hicham Lmbarki;;;;;10:00-19:00;;30/03/2022;5;;15:35;M2T;098521;34.680275;-1.933971;2,12213E+11;GC OUJDA RTE TAZA;BARID CASH;10539-A-73;1;;DM220385952;2,12213E+11;;;0
Avenue des Forces Armées Royales, N°132 Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;09:59;M2T;701712;35.180525;-6.151032;2,1266E+11;Aljayche al malaki;CASH PLUS;34414 -B -7;1;;DM220385952;2,1266E+11;;;0
hay el ouafae n 406 Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;10:20;M2T;701809;35.174926;-6.14844;2,12667E+11;HAY EL WAFAE;CASH PLUS;34414 -B -7;1;;DM220385952;2,12667E+11;;;0
11 bd CDGÃ¿ NR 11 Larache CASABLANCA;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;10:31;M2T;098362;35.169351;-6.153629;2,12213E+11;ID LARACHE CDG;BARID CASH;34414 -B -7;1;;DM220385952;2,12213E+11;;;0
Manar 1 n 208 Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;10:37;M2T;701025;35.164922;-6.154986;2,12688E+11;AL MANAR;CASH PLUS;34414 -B -7;1;;DM220385952;2,12688E+11;;;0
LOT CHAABANE 1 N 186 Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;10:46;M2T;701635;35.166048;-6.14639;2,12613E+11;CHAABANE;CASH PLUS;34414 -B -7;1;;DM220385952;2,12613E+11;;;0
HAY LAKBIBAT N 31 VILLAGE CENTRE LAAWAMRA ARRENDIS El aouamra;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;11:28;M2T;702226;35.066086;-6.094718;2,12627E+11;LAAWAMRA;CASH PLUS;34414 -B -7;1;;DM220385952;2,12627E+11;;;0
198 Lot Mabrouka Ksar Kbir Laouamra Laouamra Laouamra;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;11:35;M2T;002419;35.0656026;-6.0929324;2,12682E+11;Chaabi Cash Abdelhay Mabrouka Cash;M2T;34414 -B -7;1;;DM220385952;2,12682E+11;;;0
haoumat aniba laaouamra centre Laaouamera;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;11:44;M2T;700561;35.065716;-6.08828;2,12662E+11;LAAOUAMRA;CASH PLUS;34414 -B -7;1;;DM220385952;2,12662E+11;;;0
Lot Ouad El Makhazine No 54 Arbaoua Arbaoua Arbaoua;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;12:41;M2T;006999;34.905949;-5.929075;2,12707E+11;Tasshilat Kissane;M2T;34414 -B -7;1;;DM220385952;2,12707E+11;;;0
RUEÃ¿ BIR ANZARANE N 8 Qsar KBIR CASABLANCA;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;13:09;M2T;098366;34.994991;-5.904245;2,12213E+11;ID KSAR EL KEBIR;BARID CASH;34414 -B -7;1;;DM220385952;2,12213E+11;;;0
HAY OUROUBA AV TATOFT N300 Ksar el kébir;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;13:18;M2T;700875;35.002909;-5.896836;2,12622E+11;HAY NAHDA;CASH PLUS;34414 -B -7;1;;DM220385952;2,12622E+11;;;0
RUE MUNICIPALITE N 13 BALADIYA Ksar el kébir;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;13:36;M2T;700459;35.002763;-5.905647;2,1254E+11;BALADIYA KSAR EL KBIR PR;CASH PLUS;34414 -B -7;1;;DM220385952;2,1254E+11;;;0
HAY OLD HMID Gr J AV BRIK N 25 Ksar el kébir;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;13:59;M2T;701095;35.019583;-5.912234;2,12657E+11;HAY OLD HMID;CASH PLUS;34414 -B -7;1;;DM220385952;2,12657E+11;;;0
4 BIS PASSAGE SAKIA EL HAMRA LARACHE Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;18:07;M2T;700667;35.195589;-6.151663;2,12629E+11;TEXBUREAUJEBARI;CASH PLUS;34414 -B -7;1;;DM220385952;2,12629E+11;;;0
Z Mesallakedima N° 1 Bis Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;18:12;M2T;701292;35.195706;-6.152957;2,12674E+11;LARACHE HARAK TRANSFERT;CASH PLUS;34414 -B -7;1;;DM220385952;2,12674E+11;;;0
Avenue Abdelmoumen Ben Ali Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;18:21;M2T;701830;35.192563;-6.159968;2,12767E+11;JENANE BOUHSINA;CASH PLUS;34414 -B -7;1;;DM220385952;2,12767E+11;;;0
Av Allal Ben Abdellah N 46 Larache Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;18:29;M2T;002417;35.19104;-6.15174;2,12661E+11;Chaabi Cash Cash Larach;M2T;34414 -B -7;1;;DM220385952;2,12661E+11;;;0
10, Rue Omar Ibn Abdelaziz Larache;Chahid Benchaqour;;;;;10:00-19:00;;30/03/2022;5;;18:38;M2T;700141;35.185868;-6.146158;2,12662E+11;LARACHE Rue Omar Ibn Abdelaziz;CASH PLUS;34414 -B -7;1;;DM220385952;2,12662E+11;;;0
26 BIS RUE OKKBA IBNO NAFIA Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;09:59;M2T;701522;35.24096;-3.93159;2,12661E+11;OKBA IBNO NAFIA AL HOCIEMA;CASH PLUS;34593 B 7;1;;DM220385952;2,12661E+11;;;0
hoceima Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;10:07;M2T;701383;35.23615;-3.93191;2,1254E+11;ALHOCEIMAHASSAN2;CASH PLUS;34593 B 7;1;;DM220385952;2,1254E+11;;;0
Cr Imrabten Imrabten Imzouren Imzouren;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;12:19;M2T;006071;35.07176;-3.96441;2,12664E+11;Chaabi Cash Imrabten Cash;M2T;34593 B 7;1;;DM220385952;2,12664E+11;;;0
N° 77, Bd. Mohammed V, Beni Bouayache, Province El Bni bouayach;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;13:25;M2T;701254;35.10123;-3.84883;2,12669E+11;EL HOUCEIMA Beni Bouayache;CASH PLUS;34593 B 7;1;;DM220385952;2,12669E+11;;;0
Route de Nador N.N 32052 BNI BOUAYACH CASABLANCA;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;13:43;M2T;083764;35.0986111;-3.8397222;2,12213E+11;BC BENI BOUAYACH;BARID CASH;34593 B 7;1;;DM220385952;2,12213E+11;;;0
13 Rue Al Massira Al Khadra Beni Bouayach Bni bouayach;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;13:54;M2T;003687;35.10663;-3.84088;2,12627E+11;Chaabi Cash Asofi Services;M2T;34593 B 7;1;;DM220385952;2,12627E+11;;;0
Rue nÃ¸ 13 Centre 32252 IMZOUREN CASABLANCA;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;14:31;M2T;083884;35.146771;-3.850459;2,12213E+11;BC IMZOUREN;BARID CASH;34593 B 7;1;;DM220385952;2,12213E+11;;;0
Centre sidi bouafif commune ait Youssef ou ali Ait youssef ou ali;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;14:49;M2T;701918;35.17491;-3.86462;2,12668E+11;BOUKIDAREN;CASH PLUS;34593 B 7;1;;DM220385952;2,12668E+11;;;0
RUE MOHAMED V N 103 Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;15:39;M2T;700609;35.2448;-3.92968;2,12669E+11;EL HOCEIMA BD MED V;CASH PLUS;34593 B 7;1;;DM220385952;2,12669E+11;;;0
1 Rue Tarik Bno Ziad Residence Assaada Al Hoceima Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;15:47;M2T;003688;35.24808;-3.93414;2,12662E+11;Chaabi Cash El Azzaoui Car;M2T;34593 B 7;1;;DM220385952;2,12662E+11;;;0
Bd Sidi Abed N? 97 Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;15:55;M2T;701348;35.24863;-3.93828;2,1254E+11;ALHOCEIMA;CASH PLUS;34593 B 7;1;;DM220385952;2,1254E+11;;;0
42 Abou Firass Hamadani Al Hoceima Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;16:05;M2T;006217;35.24893;-3.94776;2,12604E+11;Tasshilat Amachraa;M2T;34593 B 7;1;;DM220385952;2,12604E+11;;;0
RUE ABDELKARIM AL KHATTABI KISSARIAT ACHARKI NOKOU Al hoceima;Mouloud LAOUER;;;;;10:00-19:00;;30/03/2022;5;;16:18;M2T;701126;35.24505;-3.93254;2,12667E+11;BAZILIK;CASH PLUS;34593 B 7;1;;DM220385952;2,12667E+11;;;0
8 LOTISSEMENT AMAL 2 T/MÃ¿ ETAGE MG CASABLANCA;Brahim Ait Rais;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;098942;33.33055;-7.29067;2,12213E+11;SAHATEL TIT MELLIL;BARID CASH;11744-A-73;1;;DM220385952;2,12213E+11;;;0
27 CENTRE COMMERCIAL ABDELKADER MEDIOUNA Casablanca;Brahim Ait Rais;;;;;10:00-19:00;;30/03/2022;5;;10:57;M2T;701201;33.4528687;-7.5126258;2,12662E+11;MEDIOUNACENTREFR;CASH PLUS;11744-A-73;1;;DM220385952;2,12662E+11;;;0
Angle Bd Zerktouni et Bd Kasba 29492 MEDIOUNA CASABLANCA;Brahim Ait Rais;;;;;10:00-19:00;;30/03/2022;5;;11:05;M2T;083447;33.455094;-7.523106;2,12213E+11;BC MEDIOUNA;BARID CASH;11744-A-73;1;;DM220385952;2,12213E+11;;;0
Complexe résidentiel Belfakir 1, groupe résidentie Médiouna;Brahim Ait Rais;;;;;14:00-19:00;;30/03/2022;5;;11:12;M2T;701855;33.457505;-7.516235;2,12662E+11;Assalam;CASH PLUS;11744-A-73;1;;DM220385952;2,12662E+11;;;0
125 chelalat labrahma Mohammédia;Brahim Ait Rais;;;;;10:00-13:00;;30/03/2022;5;;11:37;M2T;701710;33.6235;-7.4445;2,12662E+11;Challalate labrahma;CASH PLUS;11744-A-73;1;;DM220385952;2,12662E+11;;;0
Km 17 Centre Ain Harrouda 28632 AIN HARROUDA Ain harrouda;Brahim Ait Rais;;;;;10:00-19:00;;30/03/2022;5;;11:46;M2T;083962;33.6367003;-7.4497136;2,127E+11;BC CASA AIN HARROUDA;BARID CASH;11744-A-73;1;;DM220385952;2,127E+11;;;0
BOUSTANE 2 IMM 26 NR 29 RD Casablanca;Brahim Ait Rais;;;;;10:00-19:00;;30/03/2022;5;;12:06;M2T;701483;33.6106408;-7.483071;2,12662E+11;ALBOUSTANE 2 BERNOUSSI;CASH PLUS;11744-A-73;1;;DM220385952;2,12662E+11;;;0
