Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
34603 - B - 7;Redouane BOUALI;30/03/2022;;10:00-19:00;;17:52;5;;QHXAPA4O;002382;;Chaabi Cash Bab Saida Cash;2,12663E+11;2,12663E+11;;Av Mohamed Amezian NÂ°174 Tetouan Tétouan;35.57952;-5.35877;;;1;0;DM220385952;M2T;M2T;;;;;
34603 - B - 7;Redouane BOUALI;30/03/2022;;10:00-19:00;;18:02;5;;PRZ4FX02;002363;;Chaabi Cash Cauta Nord;2,12678E+11;2,12678E+11;;Quartier Mly Al Hassan Res De Msalla Al Aid Ard Benaboud N20 Tetouan Tétouan;35.57002;-5.35894;;;1;0;DM220385952;M2T;M2T;;;;;
34603 - B - 7;Redouane BOUALI;30/03/2022;;10:00-19:00;;18:19;5;;QIXPFRI5;098883;;SBS TETOUAN COLEMA;2,12213E+11;2,12213E+11;;BANI HODAIFA COLEMA TETOUAN CASABLANCA;35.5651;-5.346322;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34603 - B - 7;Redouane BOUALI;30/03/2022;;10:00-19:00;;18:34;5;;BUOCM3UN;002091;;Chaabi Cash Yasomar;2,12613E+11;2,12613E+11;;Avenue Ceuta NÂ°1 Tranche 2 Mhanneche 2 Tetouan Tétouan;35.56597;-5.36075;;;1;0;DM220385952;M2T;M2T;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;10:00;5;;SCTBP28Y;001248;;Chaabi Cash Innour Station Service;2,1266E+11;2,1266E+11;;N5 Avenue Al Fadila Cym Rabat Rabat;33.991215;-6.867792;;;1;0;DM220385952;M2T;M2T;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;10:11;5;;ORDCWKKC;001353;;Chaabi Cash Africa Fourniture;2,12661E+11;2,12661E+11;;63 Av Ibn Sina Mag 2 Agdal Rabat Rabat Rabat;33.990898;-6.850408;;;1;0;DM220385952;M2T;M2T;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;10:22;5;;ANRURF3A;700769;;RABAT BID CASH;2,12763E+11;2,12763E+11;;3 Bloc A Kamra Cym Rabat;33.992097;-6.866587;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;10:32;5;;G0CS2QP6;700589;;Rabat Av Essalam CYM;2,12661E+11;2,12661E+11;;Secteur B ouest 28 avenue Essalam Rabat;33.997381;-6.870562;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;10:41;5;;OJKCWA0H;001368;;Chaabi Cash Yasmine Transfert;2,12606E+11;2,12606E+11;;Secteur C Nb2 Hay Sahrij Cym Hay Sahrij Yacoub El Mansour Rabat;33.996965;-6.873803;;;1;0;DM220385952;M2T;M2T;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;11:55;5;;ZNCI39ZZ;701353;;RABMANSOUR;2,12538E+11;2,12538E+11;;Secteur D N10 Hay Yaacoub El Mansour Rabat;33.9878;-6.87745;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;12:02;5;;9MQS85CS;083767;;BC RABAT HAY EL AMAL;2,12701E+11;2,12701E+11;;407, LOTISS. NOUZHA, RTE AIN CHKEF -F€?S Ain chqef;33.982749;-6.8801625;;;1;0;DM220385952;M2T;BARID CASH;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;12:12;5;;6TLOSKHR;024014;;Chaabi Cash M2t- Kouass CYM;2,12656E+11;2,12656E+11;;N46 Bloc Dd Kouass Cym Rabat Rabat;33.978807;-6.876149;;;1;0;DM220385952;M2T;M2T;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;12:23;5;;LOBBX8EK;701031;;MAJD;2,12662E+11;2,12662E+11;;AV ALMAJD IMM 2 BLOC 1 N5 MASSIRA 3 CYM Rabat;33.973523;-6.883859;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;13:09;5;;EHHLNF1V;083711;;BC RABAT ANNAKHIL;2,12701E+11;2,12701E+11;;Avenue Laalou Laalou 10024 RABAT Rabat;33.954417;-6.864595;;;1;0;DM220385952;M2T;BARID CASH;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;13:20;5;;TXODBEQG;083673;;BC RABAT RYAD;2,12213E+11;2,12213E+11;;Section 3 Bloc P Lot 3 Hay Ryad Ryad 10104 RABAT CASABLANCA;33.9634694;-6.8604926;;;1;0;DM220385952;M2T;BARID CASH;;;;;
57136 - A - 7;Ali EL MOUSSALI ;30/03/2022;;10:00-19:00;;14:08;5;;R3SLLOJP;700701;;ACIMA HAY RIYAD;2,12661E+11;2,12661E+11;;avenue Almelia ang. rue Meziata, hay Riad, 10170Ha Rabat;33.969597;-6.864156;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:00;5;;XXKNIPL0;005135;;Chaabi Cash Hotel Raiss;2,12662E+11;2,12662E+11;;Bd Mohamed V Hotel Cafe Raiss Oujd Oujda Oujda;34.685236;-1.913828;;;1;0;DM220385952;M2T;M2T;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:16;5;;XJ1AETSM;702021;;OUJLAMDINA;2,12777E+11;2,12777E+11;;BD MLY HASSAN ABDELGHANI ZIZI OUJDA Oujda;34.681452;-1.909368;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:23;5;;II0LMFZS;083897;;BC OUJDA TAKADOUM;2,12213E+11;2,12213E+11;;Bd Takadoum Quartier takadoum 60004 OUJDA CASABLANCA;34.681826;-1.906396;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:30;5;;0KOJ7AL9;098529;;GC OUJDA MLY DRISS;2,12213E+11;2,12213E+11;;RUE SIDI DRISS, LOTISSEMENT LAALAJ, NÃ¸ 4 OUIJDA CASABLANCA;34.684371;-1.903053;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:35;5;;3SOJVD8S;701821;;ROUTE SIDI DRISS;2,12661E+11;2,12661E+11;;149 RTE SIDI DRISS Oujda;34.684389;-1.902922;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;10:52;5;;DTXOCZGI;083896;;BC OUJDA ERRIAD;2,12213E+11;2,12213E+11;;Bd. Allal El Fassi Quartier Erriad 60002 OUJDA CASABLANCA;34.6800348;-1.9036228;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:01;5;;UQQI4LGP;097682;;BT OUJDA SAADA;2,12213E+11;2,12213E+11;;LOT LAHBOUS ROUTE AOUJA OUJDA CASABLANCA;34.6763311;-1.8917031;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:12;5;;URSDOOML;700302;;OUED DAHAB;2,12707E+11;2,12707E+11;;Boulevard DHAR LAMHALLA LAZARETHAY WAFAE R 10 N192 Oujda;34.684321;-1.881934;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:22;5;;RK7FTJFZ;700720;;OUJDA DHAR LAMHALLA;2,12661E+11;2,12661E+11;;SIDI ZIANE , EL FATH RUE B1 Oujda;34.6934341;-1.8732437;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:31;5;;YCXSU3SO;702249;;OUJDA AOUNIA COLAIMO;2,12628E+11;2,12628E+11;;125 LOT TALHAOUI RTE EL AOUINIA Oujda;34.694468;-1.881525;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:49;5;;UY2TDQQU;701783;;HAY NASR;2,12707E+11;2,12707E+11;;HAY NASR TRIK MAGHNIYA N 293Trik maghniya Oujda;34.711696;-1.888065;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;11:56;5;;UFOC0RQU;701966;;Route d'Algérie;2,12662E+11;2,12662E+11;;LOT TAOUFIQ RTE D'ALGÉRIE LOT N 87 Oujda;34.704467;-1.895771;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;12:08;5;;LBSUJHAL;097530;;MRC OUJDA QUARTIER INDUSTRIELLE;2,12213E+11;2,12213E+11;;Hay Mauritaniya lotissement boubcher H 4 NÃ¸ 2 OUJDA CASABLANCA;34.695317;-1.899229;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;13:06;5;;EINVQC4V;005010;;Chaabi Cash Tobaecho;2,12662E+11;2,12662E+11;;70 Bd Ahfir Bd Ahfir Oujda Oujda;34.69161;-1.91791;;;1;0;DM220385952;M2T;M2T;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;13:36;5;;29APAZV9;098122;;BC ALKARAMA Koulouche;2,12213E+11;2,12213E+11;;HAY HASSANI RUE 115 NÃ¸8 CASABLANCA;34.70057;-1.911419;;;1;0;DM220385952;M2T;BARID CASH;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;13:41;5;;RQCU977I;701870;;OUJVLGTOUBA;2,12662E+11;2,12662E+11;;96,Bd Ahfir,Hay El Mohammadi Oujda Oujda;34.70099;-1.91201;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;13:51;5;;XCYKCK0W;701582;;KOULOUJ HAY EL HASSANI;2,12662E+11;2,12662E+11;;1 RUE ALAARAR LOTS LAALEJ HAY EL HASSANI (M) Oujda;34.7071473;-1.9115562;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;15:07;5;;KEKOYUG0;702288;;DRAFIF;2,12607E+11;2,12607E+11;;HAY DRAFIF 1 RUE AL MIZANE N 38 Oujda;34.68691;-1.953044;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;15:21;5;;I7AFA93G;700252;;Mosquée Quraafi si lakhdar;2,12602E+11;2,12602E+11;;Hay si lakhdar b60 n45 Oujda;34.686336;-1.936467;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;15:30;5;;4XMXOMJK;700415;;OUJSILAKHDER;2,12537E+11;2,12537E+11;;QUARTIER SI LAKHDER,B30 ROUTE TAZA Oujda;34.680416;-1.934089;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
10539-A-73;Hicham Lmbarki;30/03/2022;;10:00-19:00;;15:35;5;;AJP74UUS;098521;;GC OUJDA RTE TAZA;2,12213E+11;2,12213E+11;;ROUTE TAZA, NÃ¸ 7, QU. EL OUAHDA OUJDA CASABLANCA;34.680275;-1.933971;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;09:59;5;;MXLHOLHE;701712;;Aljayche al malaki;2,1266E+11;2,1266E+11;;Avenue des Forces Armées Royales, N°132 Larache;35.180525;-6.151032;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;10:20;5;;CMVYNHXU;701809;;HAY EL WAFAE;2,12667E+11;2,12667E+11;;hay el ouafae n 406 Larache;35.174926;-6.14844;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;10:31;5;;RFHDKSUD;098362;;ID LARACHE CDG;2,12213E+11;2,12213E+11;;11 bd CDGÃ¿ NR 11 Larache CASABLANCA;35.169351;-6.153629;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;10:37;5;;PXDZTXZI;701025;;AL MANAR;2,12688E+11;2,12688E+11;;Manar 1 n 208 Larache;35.164922;-6.154986;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;10:46;5;;DXJJC7XO;701635;;CHAABANE;2,12613E+11;2,12613E+11;;LOT CHAABANE 1 N 186 Larache;35.166048;-6.14639;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;11:28;5;;IMU2PTAV;702226;;LAAWAMRA;2,12627E+11;2,12627E+11;;HAY LAKBIBAT N 31 VILLAGE CENTRE LAAWAMRA ARRENDIS El aouamra;35.066086;-6.094718;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;11:35;5;;RTPA2FS1;002419;;Chaabi Cash Abdelhay Mabrouka Cash;2,12682E+11;2,12682E+11;;198 Lot Mabrouka Ksar Kbir Laouamra Laouamra Laouamra;35.0656026;-6.0929324;;;1;0;DM220385952;M2T;M2T;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;11:44;5;;ODS8N5YC;700561;;LAAOUAMRA;2,12662E+11;2,12662E+11;;haoumat aniba laaouamra centre Laaouamera;35.065716;-6.08828;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;12:41;5;;SNBII98U;006999;;Tasshilat Kissane;2,12707E+11;2,12707E+11;;Lot Ouad El Makhazine No 54 Arbaoua Arbaoua Arbaoua;34.905949;-5.929075;;;1;0;DM220385952;M2T;M2T;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;13:09;5;;BEYCJJ1T;098366;;ID KSAR EL KEBIR;2,12213E+11;2,12213E+11;;RUEÃ¿ BIR ANZARANE N 8 Qsar KBIR CASABLANCA;34.994991;-5.904245;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;13:18;5;;IFYGOIQB;700875;;HAY NAHDA;2,12622E+11;2,12622E+11;;HAY OUROUBA AV TATOFT N300 Ksar el kébir;35.002909;-5.896836;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;13:36;5;;OJ2HH9WN;700459;;BALADIYA KSAR EL KBIR PR;2,1254E+11;2,1254E+11;;RUE MUNICIPALITE N 13 BALADIYA Ksar el kébir;35.002763;-5.905647;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;13:59;5;;TP0T4LHU;701095;;HAY OLD HMID;2,12657E+11;2,12657E+11;;HAY OLD HMID Gr J AV BRIK N 25 Ksar el kébir;35.019583;-5.912234;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;18:07;5;;ZEJGYADK;700667;;TEXBUREAUJEBARI;2,12629E+11;2,12629E+11;;4 BIS PASSAGE SAKIA EL HAMRA LARACHE Larache;35.195589;-6.151663;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;18:12;5;;WQCN9HPN;701292;;LARACHE HARAK TRANSFERT;2,12674E+11;2,12674E+11;;Z Mesallakedima N° 1 Bis Larache;35.195706;-6.152957;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;18:21;5;;GLZ91ZE4;701830;;JENANE BOUHSINA;2,12767E+11;2,12767E+11;;Avenue Abdelmoumen Ben Ali Larache;35.192563;-6.159968;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;18:29;5;;SC9DYT5D;002417;;Chaabi Cash Cash Larach;2,12661E+11;2,12661E+11;;Av Allal Ben Abdellah N 46 Larache Larache;35.19104;-6.15174;;;1;0;DM220385952;M2T;M2T;;;;;
34414 -B -7;Chahid Benchaqour;30/03/2022;;10:00-19:00;;18:38;5;;P0OLCVGZ;700141;;LARACHE Rue Omar Ibn Abdelaziz;2,12662E+11;2,12662E+11;;10, Rue Omar Ibn Abdelaziz Larache;35.185868;-6.146158;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;09:59;5;;APM37LIX;701522;;OKBA IBNO NAFIA AL HOCIEMA;2,12661E+11;2,12661E+11;;26 BIS RUE OKKBA IBNO NAFIA Al hoceima;35.24096;-3.93159;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;10:07;5;;5RWSMXJJ;701383;;ALHOCEIMAHASSAN2;2,1254E+11;2,1254E+11;;hoceima Al hoceima;35.23615;-3.93191;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;12:19;5;;FGIEB698;006071;;Chaabi Cash Imrabten Cash;2,12664E+11;2,12664E+11;;Cr Imrabten Imrabten Imzouren Imzouren;35.07176;-3.96441;;;1;0;DM220385952;M2T;M2T;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;13:25;5;;GNACOHM1;701254;;EL HOUCEIMA Beni Bouayache;2,12669E+11;2,12669E+11;;N° 77, Bd. Mohammed V, Beni Bouayache, Province El Bni bouayach;35.10123;-3.84883;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;13:43;5;;UTWGOTFM;083764;;BC BENI BOUAYACH;2,12213E+11;2,12213E+11;;Route de Nador N.N 32052 BNI BOUAYACH CASABLANCA;35.0986111;-3.8397222;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;13:54;5;;AFETXWTS;003687;;Chaabi Cash Asofi Services;2,12627E+11;2,12627E+11;;13 Rue Al Massira Al Khadra Beni Bouayach Bni bouayach;35.10663;-3.84088;;;1;0;DM220385952;M2T;M2T;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;14:31;5;;WA3KEFJ2;083884;;BC IMZOUREN;2,12213E+11;2,12213E+11;;Rue nÃ¸ 13 Centre 32252 IMZOUREN CASABLANCA;35.146771;-3.850459;;;1;0;DM220385952;M2T;BARID CASH;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;14:49;5;;C7N4QHYJ;701918;;BOUKIDAREN;2,12668E+11;2,12668E+11;;Centre sidi bouafif commune ait Youssef ou ali Ait youssef ou ali;35.17491;-3.86462;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;15:39;5;;TRG0FVEK;700609;;EL HOCEIMA BD MED V;2,12669E+11;2,12669E+11;;RUE MOHAMED V N 103 Al hoceima;35.2448;-3.92968;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;15:47;5;;NKUXHRLE;003688;;Chaabi Cash El Azzaoui Car;2,12662E+11;2,12662E+11;;1 Rue Tarik Bno Ziad Residence Assaada Al Hoceima Al hoceima;35.24808;-3.93414;;;1;0;DM220385952;M2T;M2T;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;15:55;5;;1AZHQVV4;701348;;ALHOCEIMA;2,1254E+11;2,1254E+11;;Bd Sidi Abed N? 97 Al hoceima;35.24863;-3.93828;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;16:05;5;;NZHCO2LH;006217;;Tasshilat Amachraa;2,12604E+11;2,12604E+11;;42 Abou Firass Hamadani Al Hoceima Al hoceima;35.24893;-3.94776;;;1;0;DM220385952;M2T;M2T;;;;;
34593 B 7;Mouloud LAOUER;30/03/2022;;10:00-19:00;;16:18;5;;E5MNNWJ5;701126;;BAZILIK;2,12667E+11;2,12667E+11;;RUE ABDELKARIM AL KHATTABI KISSARIAT ACHARKI NOKOU Al hoceima;35.24505;-3.93254;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;10:00;5;;97FJMW3Y;098942;;SAHATEL TIT MELLIL;2,12213E+11;2,12213E+11;;8 LOTISSEMENT AMAL 2 T/MÃ¿ ETAGE MG CASABLANCA;33.33055;-7.29067;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;10:57;5;;ILSRGJ23;701201;;MEDIOUNACENTREFR;2,12662E+11;2,12662E+11;;27 CENTRE COMMERCIAL ABDELKADER MEDIOUNA Casablanca;33.4528687;-7.5126258;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;11:05;5;;UBMTL2WM;083447;;BC MEDIOUNA;2,12213E+11;2,12213E+11;;Angle Bd Zerktouni et Bd Kasba 29492 MEDIOUNA CASABLANCA;33.455094;-7.523106;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;14:00-19:00;;11:12;5;;ISOZ4SQG;701855;;Assalam;2,12662E+11;2,12662E+11;;Complexe résidentiel Belfakir 1, groupe résidentie Médiouna;33.457505;-7.516235;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-13:00;;11:37;5;;RSS7DAD9;701710;;Challalate labrahma;2,12662E+11;2,12662E+11;;125 chelalat labrahma Mohammédia;33.6235;-7.4445;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;11:46;5;;OXFPU98R;083962;;BC CASA AIN HARROUDA;2,127E+11;2,127E+11;;Km 17 Centre Ain Harrouda 28632 AIN HARROUDA Ain harrouda;33.6367003;-7.4497136;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:06;5;;7MGB5R5J;701483;;ALBOUSTANE 2 BERNOUSSI;2,12662E+11;2,12662E+11;;BOUSTANE 2 IMM 26 NR 29 RD Casablanca;33.6106408;-7.483071;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:12;5;;PQLGVJSP;700658;;DIAR AL HANA;2,12603E+11;2,12603E+11;;7 OP REDIDENCE AL HANA 1 ETG MG N 4 GH 1 TR 1 Casablanca;33.6084486;-7.4807413;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:19;5;;AFFMUPA0;024023;;Chaabi Cash M2t- Al Azhar Casablanca;2,12701E+11;2,12701E+11;;Al Azhar Immeuble 1 Magasin N1 Casablanca Zoubir Casablanca Casablanca;33.6025367;-7.4831917;;;1;0;DM220385952;M2T;M2T;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:24;5;;CYQCOTAV;700149;;BERNOUSSI AZHAR;2,12601E+11;2,12601E+11;;12 AZHAR TRANCHE 1 IMM 4 N 12 BLOC 5 SIDI BERNOUSS Casablanca;33.6019705;-7.4833986;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:31;5;;E9EWZLUH;098317;;ID CASA AZHAR;2,12619E+11;2,12619E+11;;Résidence MADINATI TRANCHE 5 N2 LOCAL COMMERCIAL N 5 SIDI BERNOUSSI AZHAR Casablanca;33.6009904;-7.4893708;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:39;5;;LVDQOBVW;700414;;CASANASSIPR;2,12523E+11;2,12523E+11;;N? 30 Rue 20 H28 Anassi Ahl Loughlam Sidi Moumen Casablanca;33.5915413;-7.4916136;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;12:56;5;;9NSCPKOW;700300;;Bab Anassi 3;2,12662E+11;2,12662E+11;;Anassi C1 N° 20 Casablanca;33.5918474;-7.4990984;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:03;5;;VYJ8L8J3;701765;;ALIA SIDI MOUMEN;2,12662E+11;2,12662E+11;;Lot AL ALIA GH 3 Imm B 2 Mg 159Sidi Moumen Casablanca;33.5938955;-7.5048899;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:18;5;;QT8PCK1O;009144;;Chaabi Cash Ogman Services;2,12679E+11;2,12679E+11;;N19 Bd Abdellah Ibrahimi Sidi Bernoussi Casablanca Casablanca;33.5765919;-7.5186216;;;1;0;DM220385952;M2T;M2T;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:24;5;;CNLKYJUV;083787;;BC CASA ATTACHAROUK;2,12213E+11;2,12213E+11;;Q. ATTACHAROUK 20606 CASABLANCA CASABLANCA;33.5739275;-7.5258064;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:29;5;;WXO0YUR1;700386;;WALAA;2,12523E+11;2,12523E+11;;Hay Walaa Tranche 9 Imm 3 Sect 2 Sidi Moumen Casablanca;33.573255;-7.530136;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:37;5;;YI2GRAMG;083419;;BC CASA ABDELKADER ESSAHRAOUI;2,12213E+11;2,12213E+11;;NÃ¸ 44 BD ABDELKADER ESSAHRAOUI ATTACHAROUK HAY MY RACHID 20132 CASABLANCA CASABLANCA;33.569616;-7.523001;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11744-A-73;Brahim Ait Rais;30/03/2022;;10:00-19:00;;13:43;5;;9FSHB4NW;700388;;TACHAROUK2;2,12523E+11;2,12523E+11;;Hay Al Walaa Tranche 6 Immeuble 3 Secteur 1 BD A Casablanca;33.5722;-7.51874;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
